split,image,psnr,ssim,lpips,runtime_s
eval15,1.png,18.429027444450085,0.841696516373221,,1.6196775436401367
eval15,111.png,13.822892766237981,0.7612005589847537,,1.2806594371795654
eval15,146.png,21.71622321870602,0.8399257426228584,,1.288182258605957
eval15,179.png,16.364218551654364,0.6886914872027657,,1.2991359233856201
eval15,22.png,19.690692299022196,0.8349988205947126,,1.2929809093475342
eval15,23.png,14.68220050367514,0.7356051820882096,,1.3072073459625244
eval15,493.png,16.351881997542787,0.5412780002683419,,1.3113040924072266
eval15,547.png,16.62505417545769,0.7392092835864311,,1.3157451152801514
eval15,55.png,14.40147749845875,0.7530624070672456,,1.3340144157409668
eval15,665.png,22.920732502145835,0.7490549070765361,,1.331890344619751
eval15,669.png,22.762622924443217,0.809718950738694,,1.3299098014831543
eval15,748.png,23.020440202983508,0.8118416539097008,,1.333153247833252
eval15,778.png,20.553663634385035,0.7011003951922329,,1.3345980644226074
eval15,780.png,22.760296620568916,0.7096381914204125,,1.3431487083435059
eval15,79.png,13.818574133834856,0.7920854570208474,,1.340796947479248
lolv2_real,low00690.png,27.17243371184947,0.8068203444790472,,1.3412978649139404
lolv2_real,low00691.png,26.10551862226169,0.7626461718564297,,1.3462660312652588
lolv2_real,low00692.png,25.49513587040138,0.8490003350400643,,1.3469374179840088
lolv2_real,low00693.png,25.650741079168714,0.8555381859995785,,1.3517978191375732
lolv2_real,low00694.png,24.932037945297132,0.8319017235502534,,1.343616008758545
lolv2_real,low00695.png,24.969494662792407,0.8311337570053055,,1.347996711730957
lolv2_real,low00696.png,22.665447283426015,0.7528820288489836,,1.3438122272491455
lolv2_real,low00697.png,22.40859759094,0.741226209236863,,1.337719440460205
lolv2_real,low00698.png,23.069845344374475,0.7297110379345417,,1.329138994216919
lolv2_real,low00699.png,22.67480335340413,0.7057735624357452,,1.3352746963500977
lolv2_real,low00700.png,21.274704454218142,0.734877156546105,,1.3303298950195312
lolv2_real,low00701.png,21.418578950495387,0.7452765376680771,,1.3173766136169434
lolv2_real,low00702.png,18.310123204941352,0.8107616803654333,,1.316148281097412
lolv2_real,low00703.png,18.33026725575231,0.81395664653116,,1.3144800662994385
lolv2_real,low00704.png,18.230541248299367,0.8078972113327222,,1.311063289642334
lolv2_real,low00705.png,19.967496750318432,0.7674143445418672,,1.3080222606658936
lolv2_real,low00706.png,20.07502337527616,0.7731422641923889,,1.3108468055725098
lolv2_real,low00707.png,20.001904159269937,0.7680302046500714,,1.297912359237671
lolv2_real,low00708.png,24.798817376688675,0.7845022483423222,,1.3015408515930176
lolv2_real,low00709.png,24.173339233618275,0.7907098138182617,,1.2993497848510742
lolv2_real,low00710.png,25.545293317775656,0.8797182363949726,,1.2956907749176025
lolv2_real,low00711.png,25.72542614885545,0.8809113573357633,,1.2939326763153076
lolv2_real,low00712.png,14.043190020479383,0.8121921766523069,,1.2968661785125732
lolv2_real,low00713.png,14.078125164742277,0.8127970441577573,,1.2918760776519775
lolv2_real,low00714.png,24.64337102292187,0.8732322504810591,,1.2941792011260986
lolv2_real,low00715.png,24.887284731733544,0.8752516736666075,,1.2937462329864502
lolv2_real,low00716.png,20.467181916317333,0.8465052524629285,,1.297334909439087
lolv2_real,low00717.png,19.717204488875097,0.7464766912440549,,1.2904601097106934
lolv2_real,low00718.png,28.115643304723903,0.8993638387589201,,1.305868148803711
lolv2_real,low00719.png,28.227832439237154,0.9043605512319605,,1.291869878768921
