split,n,psnr_mean,psnr_std,ssim_mean,ssim_std,lpips_mean,runtime_mean,inference_steps,sampler
eval15,15,18.527999898237756,3.465313295409652,0.7539405036097975,0.07503418485809524,,1.33749361038208,10,ddim
lolv2_real,100,22.693198350746126,3.7947286683959107,0.7900906578523668,0.06844729925923193,,1.3123632550239563,10,ddim
