split,image,psnr,ssim,lpips,runtime_s
lolv2_real,low00773.png,24.194402376191682,0.7785877992627035,0.3316121995449066,0.4425034523010254
lolv2_real,low00774.png,24.357108809965577,0.7596684795379426,0.33625340461730957,0.443988561630249
lolv2_real,low00775.png,24.041118225377176,0.8211722829808025,0.1372155398130417,0.4468348026275635
lolv2_real,low00776.png,23.5621867936856,0.8163351482332558,0.13889279961585999,0.4437863826751709
lolv2_real,low00777.png,23.654440827188697,0.7468989017304434,0.2100759744644165,0.4443683624267578
lolv2_real,low00778.png,22.97932089067714,0.7545574322590118,0.22099897265434265,0.4461023807525635
lolv2_real,low00779.png,24.99711462382336,0.7736221998712921,0.2386535108089447,0.4412055015563965
lolv2_real,low00780.png,25.123669726854843,0.7760583973982129,0.2367243468761444,0.44687891006469727
lolv2_real,low00781.png,22.085275140338638,0.8319649693702654,0.127255380153656,0.4528195858001709
lolv2_real,low00782.png,22.329184674499565,0.854257723045912,0.12252330780029297,0.4458761215209961
lolv2_real,low00783.png,22.451718388810594,0.8542405448518818,0.1244330033659935,0.44252777099609375
lolv2_real,low00784.png,20.343997939688904,0.7693165275387397,0.23621907830238342,0.43865346908569336
lolv2_real,low00785.png,20.343124682851684,0.7620868404938529,0.23124656081199646,0.44435930252075195
lolv2_real,low00786.png,20.504760058719327,0.7802070404352569,0.2260829657316208,0.4442930221557617
lolv2_real,low00787.png,21.237231730133217,0.6794403672820818,0.32279181480407715,0.44356250762939453
lolv2_real,low00788.png,21.28781331437557,0.6804644276817914,0.32516831159591675,0.4373652935028076
lolv2_real,low00789.png,21.19839478759387,0.6773791723397479,0.3256117105484009,0.4408271312713623
