split,n,psnr_mean,psnr_std,ssim_mean,ssim_std,lpips_mean,runtime_mean,inference_steps,sampler
eval15,15,18.549520240487617,3.449610088499635,0.75452393441893,0.07387837932881618,0.2525940219561259,0.4993870417277018,5,ddim
lolv2_real,100,22.77199828308182,3.7615074590096,0.7909395954867391,0.06815044539106307,0.21438699997961522,0.4178910493850708,5,ddim
