split,image,psnr,ssim,lpips,runtime_s
eval15,1.png,18.447898546643813,0.8420625006052127,,8.073978900909424
eval15,111.png,13.748881016836126,0.7587776838036256,,7.875255584716797
eval15,146.png,21.737464783782233,0.8401551201279897,,8.092955589294434
eval15,179.png,16.40690190232437,0.6882881529590388,,8.124360799789429
eval15,22.png,19.74704154053068,0.8245812180426341,,8.074429988861084
eval15,23.png,14.682710639890693,0.7357410166492074,,8.011415481567383
eval15,493.png,16.387390066985084,0.544263626206024,,7.874191522598267
eval15,547.png,16.538077291726207,0.7371684184735834,,7.777082681655884
eval15,55.png,14.378397758802112,0.7511293374416068,,7.776451110839844
eval15,665.png,22.915079945881757,0.7493987890937528,,7.769006967544556
eval15,669.png,22.242074324199997,0.8071936280596536,,7.776695966720581
eval15,748.png,22.92768166966807,0.811112794384545,,7.830009460449219
eval15,778.png,20.505415912446153,0.7001841019128046,,7.924236297607422
eval15,780.png,22.72588878078961,0.7093686083826976,,7.93672776222229
eval15,79.png,13.90866396042911,0.7943261694222348,,7.972336769104004
lolv2_real,low00690.png,27.2962679005915,0.8074447375425633,,7.93744421005249
lolv2_real,low00691.png,26.159887887634945,0.763086547683923,,7.9084906578063965
lolv2_real,low00692.png,25.43486003794761,0.8487576111984348,,7.8838067054748535
lolv2_real,low00693.png,25.665721134618437,0.8559344483866611,,7.84246301651001
lolv2_real,low00694.png,24.905409494073197,0.831264331570868,,7.833244800567627
lolv2_real,low00695.png,24.96201055652698,0.8310981891605724,,7.809019327163696
lolv2_real,low00696.png,22.840291582762248,0.7570713791681255,,7.769119739532471
lolv2_real,low00697.png,22.403913739527464,0.7409207944230601,,7.78623366355896
lolv2_real,low00698.png,22.90907858334362,0.7330678371901378,,7.787715673446655
lolv2_real,low00699.png,22.505047517108064,0.7044434347954742,,7.792280435562134
lolv2_real,low00700.png,21.238751623263962,0.7347315899819279,,7.783313035964966
lolv2_real,low00701.png,21.343305019999455,0.7451576760809792,,7.769935846328735
lolv2_real,low00702.png,18.316336023233188,0.8112004812928779,,7.749433279037476
lolv2_real,low00703.png,18.32778080799651,0.814017451836413,,7.78135347366333
lolv2_real,low00704.png,18.254367898857655,0.8088748188526971,,7.757863283157349
lolv2_real,low00705.png,20.07962453451684,0.7719374828216737,,7.771233558654785
lolv2_real,low00706.png,20.07956034616262,0.7749214443652219,,7.782521963119507
lolv2_real,low00707.png,19.99750976835137,0.7697411282450841,,7.782882928848267
lolv2_real,low00708.png,24.344826920483378,0.7840229904470771,,7.792225122451782
lolv2_real,low00709.png,23.788749113786118,0.7898780017949872,,7.818980693817139
lolv2_real,low00710.png,25.288220630004613,0.8781640447489832,,7.899921178817749
lolv2_real,low00711.png,25.48117430118513,0.8793512922679594,,7.907885551452637
lolv2_real,low00712.png,14.037966870899545,0.8122064367303206,,7.870890855789185
lolv2_real,low00713.png,14.070659598881285,0.8126057636361321,,7.888230085372925
lolv2_real,low00714.png,24.58918796491821,0.8724958079210409,,7.9692792892456055
lolv2_real,low00715.png,25.00947402067526,0.8756717827898526,,7.981264591217041
lolv2_real,low00716.png,20.49263243894285,0.8464566541035378,,7.9406938552856445
lolv2_real,low00717.png,19.472168264702614,0.7452396679410448,,7.918605327606201
lolv2_real,low00718.png,28.10164390514121,0.8992451721455952,,7.911971807479858
lolv2_real,low00719.png,28.211341113510787,0.904014919411131,,7.89054799079895
lolv2_real,low00720.png,18.167131607736792,0.8123435502972601,,7.915380954742432
lolv2_real,low00721.png,18.198265601156066,0.8158495979400694,,7.8908727169036865
lolv2_real,low00722.png,19.139693424083188,0.8621294265296601,,7.897120952606201
lolv2_real,low00723.png,19.113489006907585,0.8606379275799373,,7.910193920135498
lolv2_real,low00724.png,19.116260438331135,0.7603728866619864,,7.899646520614624
lolv2_real,low00725.png,19.10243464858556,0.7808317233715206,,7.926370143890381
lolv2_real,low00726.png,19.124733196807686,0.8402832555695351,,7.930691719055176
lolv2_real,low00727.png,22.210607134485663,0.8484565374587801,,7.934105634689331
lolv2_real,low00728.png,20.54468404186906,0.8005971296138877,,7.948098182678223
lolv2_real,low00729.png,30.343876858552306,0.9154872236424377,,7.907379627227783
lolv2_real,low00730.png,29.28835362191876,0.9169314193312759,,7.9042067527771
lolv2_real,low00731.png,27.762554961989515,0.8918118660688831,,7.937154769897461
lolv2_real,low00732.png,27.273526155019866,0.8890847848840164,,7.961004972457886
lolv2_real,low00733.png,29.553273871608102,0.8916871509299265,,7.930662393569946
lolv2_real,low00734.png,29.308322779443618,0.8911091305850657,,7.947404384613037
lolv2_real,low00735.png,25.288823251770406,0.8377414080997659,,7.9528281688690186
lolv2_real,low00736.png,25.38652973981143,0.8466122690542464,,7.954048156738281
lolv2_real,low00737.png,29.6618010694639,0.8602927427179647,,7.918480634689331
lolv2_real,low00738.png,29.588339838212086,0.8659846644920113,,7.912832736968994
lolv2_real,low00739.png,25.33804238425165,0.8068194905854814,,7.900685787200928
lolv2_real,low00740.png,25.09467767218525,0.8038755406934753,,7.924475908279419
lolv2_real,low00741.png,29.894899205812663,0.8212905732092807,,7.926038026809692
lolv2_real,low00742.png,25.44993230004342,0.6883490379635866,,7.904945611953735
lolv2_real,low00743.png,26.080393167543146,0.8457559785648942,,7.9000372886657715
lolv2_real,low00744.png,24.665657461419922,0.8024898631388568,,7.914580821990967
lolv2_real,low00745.png,24.786765067416177,0.8073506769798383,,7.922004461288452
lolv2_real,low00746.png,24.57053289331293,0.7914745551652408,,7.898316860198975
lolv2_real,low00747.png,23.344454620661526,0.8172042375731098,,7.91913366317749
lolv2_real,low00748.png,23.763149521582267,0.8335272859871865,,7.939970254898071
lolv2_real,low00749.png,24.630031021937704,0.7830680333023311,,7.89207911491394
lolv2_real,low00750.png,23.999972670765402,0.7698022562023082,,7.872898817062378
lolv2_real,low00751.png,20.563828702928504,0.7464561566927649,,7.9120659828186035
lolv2_real,low00752.png,22.05095973053268,0.7124797521197642,,7.886519432067871
lolv2_real,low00753.png,13.572872446634365,0.6779676274032572,,7.881564617156982
lolv2_real,low00754.png,13.447038464286178,0.6793507305418786,,7.846616744995117
lolv2_real,low00755.png,15.02459477386566,0.6584959237682579,,7.869612693786621
lolv2_real,low00756.png,14.288578771646696,0.6548011168238211,,7.836130619049072
lolv2_real,low00757.png,22.499175351800595,0.72674612916259,,7.841419696807861
lolv2_real,low00758.png,22.916650124135014,0.6833617303850236,,7.822275638580322
lolv2_real,low00759.png,23.357228920836594,0.7820397802517154,,7.821446657180786
lolv2_real,low00760.png,18.869177418646988,0.7844563925120219,,7.833558559417725
